datetime,Uwind_meterPerSecond,Vwind_meterPerSecond,Surface_Level_Barometric_Pressure_pascal,Air_Temperature_celsius,Relative_Humidity_percent,Cloud_Cover_decimalFraction,Precipitation_meterPerSecond,Shortwave_Radiation_Downwelling_wattPerMeterSquared
2015-05-17 07:00:00,0.97,-0.42,100780,3.34,76.04,0.896,0,130.821
2015-05-17 08:00:00,1.56,-0.34,100750,4.02,63.26,0.917,0,158.614
2015-05-17 09:00:00,1.65,-0.27,100740,4.58,61.85,0.938,0,246.457
2015-05-17 10:00:00,1.49,-0.3,100760,5.29,61.96,0.958,0,351.238
2015-05-17 11:00:00,1.71,-0.28,100770,5.14,65.15,0.979,0,279.291
2015-05-17 12:00:00,2.02,0.05,100750,5.36,67.87,1,0,305.415
2015-05-17 13:00:00,1.52,-0.42,100750,6.2,63.35,0.917,0,331.54
2015-05-17 14:00:00,1.05,-0.55,100730,6.2,64.55,0.833,0,265.209
2015-05-17 15:00:00,1.5,-0.33,100730,6.61,64.43,0.75,0,277.123
2015-05-17 16:00:00,1.41,-0.16,100720,6.35,66.85,0.792,0,189.588
2015-05-17 17:00:00,1.26,-0.02,100720,6.33,66.25,0.833,0,149.928
2015-05-17 18:00:00,0.72,0.54,100710,5.34,72.47,0.875,0,69.404
2015-05-17 19:00:00,0.29,0.54,100720,5.2,72.43,0.802,0,52.608
2015-05-17 20:00:00,-1.02,0.78,100760,4.57,78.9,0.729,0,17.048
2015-05-17 21:00:00,-0.33,0.85,100840,2.83,87.9,0.656,0,1.156
2015-05-17 22:00:00,-0.39,0.87,100870,2.29,90.6,0.583,0,0.255
2015-05-17 23:00:00,-0.17,0.69,100930,1.48,94.2,0.51,0,0.255
2015-05-18 00:00:00,-0.19,0.97,100970,0.16,97.1,0.438,0,0.256
2015-05-18 01:00:00,-0.2,0.87,101010,-0.35,99.4,0.365,0,0.256
2015-05-18 02:00:00,-0.2,0.84,101040,-0.81,100,0.292,0,0.273
2015-05-18 03:00:00,-0.18,0.82,101080,-1.22,100,0.219,0,2.899
2015-05-18 04:00:00,-0.21,0.8,101090,-1.35,100,0.146,0,14.063
2015-05-18 05:00:00,-0.09,0.47,101100,-0.92,100,0.073,0,38.344
2015-05-18 06:00:00,0.34,0.27,101000,2.24,82.4,0,2.7778e-08,193.322
2015-05-18 07:00:00,0.45,0.41,100910,4.34,66.72,0.104,0,436.763
2015-05-18 08:00:00,-0.38,1.08,100830,5.48,64.03,0.208,0,600.571
2015-05-18 09:00:00,-1.46,1.74,100730,5.74,67.52,0.312,0,642.487
2015-05-18 10:00:00,-2.08,1.19,100690,6.11,63.55,0.417,0,489.27
2015-05-18 11:00:00,-1.37,1.14,100620,7.15,56.38,0.521,0,500.903
2015-05-18 12:00:00,-2.79,0.59,100580,7.95,53.18,0.625,0,631.971
2015-05-18 13:00:00,-2.47,3.04,100520,7.99,55.69,0.667,0,582.098
2015-05-18 14:00:00,-2.79,1.4,100470,8.1,54.51,0.708,0,243.474
2015-05-18 15:00:00,-3.16,1.83,100440,8.21,57.03,0.75,0,313.934
2015-05-18 16:00:00,-3.11,2.03,100420,8.2,56.86,0.833,0,210.214
2015-05-18 17:00:00,-3.06,2.47,100400,8.18,55.77,0.917,0,163.281
2015-05-18 18:00:00,-2.62,2.27,100390,7.99,56.91,1,0,114.356
2015-05-18 19:00:00,-0.79,1.73,100380,7.17,51.8,1,0,52.587
2015-05-18 20:00:00,-0.82,1.69,100390,5.79,55.39,1,0,17.486
2015-05-18 21:00:00,-1.33,0.98,100410,4.19,72.17,1,0,1.236
2015-05-18 22:00:00,-0.94,0.79,100400,2.75,82.8,1,0,0.255
2015-05-18 23:00:00,-0.63,1.1,100380,4.57,65.46,1,0,0.255
2015-05-19 00:00:00,-0.58,1.49,100330,4.84,68.85,1,2.7778e-08,0.255
2015-05-19 01:00:00,-0.57,1.9,100310,3.96,83.9,1,1.3889e-07,0.255
2015-05-19 02:00:00,-0.75,2.3,100220,4.37,77.96,1,0,0.255
2015-05-19 03:00:00,-0.39,2,100170,3.34,87.1,1,1.11112e-07,1.251
2015-05-19 04:00:00,-0.33,1.71,100080,3.52,88.6,1,2.7778e-08,6.429
2015-05-19 05:00:00,-0.33,2.26,100020,3.82,87.5,1,2.7778e-08,18.009
2015-05-19 06:00:00,-0.44,2.43,99920,3.7,89,1,1.11112e-07,19.185
2015-05-19 07:00:00,-0.21,1.76,99860,3.15,94.1,1,5.83338e-07,22.966
2015-05-19 08:00:00,-0.35,1.75,99860,1.99,96.8,1,1.138898e-06,30.119
2015-05-19 09:00:00,-0.25,0.99,99850,1.32,98.4,1,5.27782e-07,90.747
2015-05-19 10:00:00,-0.34,0.54,99840,1.96,98.8,1,1.11112e-07,129.953
2015-05-19 11:00:00,-0.36,1.06,99810,2.94,96.3,1,8.3334e-08,124.052
2015-05-19 12:00:00,0.38,0.52,99810,3.03,96.7,1,2.7778e-07,125.266
2015-05-19 13:00:00,-0.27,0.49,99830,3.06,97.2,1,2.50002e-07,133.267
2015-05-19 14:00:00,0.09,0.49,99860,3.69,97.1,1,3.61114e-07,111.155
2015-05-19 15:00:00,0.36,-0.18,99860,3.85,99.3,1,8.3334e-08,108.706
2015-05-19 16:00:00,0.1,-0.6,99860,4.73,98.4,1,0,126.299
2015-05-19 17:00:00,0.38,0.65,99890,5,97.6,1,2.7778e-08,108.314
2015-05-19 18:00:00,-1.38,0.64,99910,5.34,94.1,1,0,142.413
2015-05-19 19:00:00,-2.02,2.19,99970,4.71,97.5,0.958,2.7778e-08,36.204
2015-05-19 20:00:00,-1.18,1.88,100020,4.22,97.9,0.917,0,9.685
2015-05-19 21:00:00,-0.06,0.41,100070,3.83,99.2,0.875,2.7778e-08,0.726
2015-05-19 22:00:00,-1.04,1.53,100110,3.56,98.6,0.833,0,0.255
2015-05-19 23:00:00,-0.17,0.55,100170,3.2,99.2,0.792,2.7778e-08,0.255
2015-05-20 00:00:00,0.08,0.09,100190,2.78,100,0.75,0,0.255
2015-05-20 01:00:00,-0.26,0.62,100240,2.85,99.9,0.708,0,0.255
2015-05-20 02:00:00,-0.28,-0.25,100290,2.75,99.9,0.667,0,0.277
2015-05-20 03:00:00,-0.74,0.11,100340,2.68,99.9,0.625,0,2.588
2015-05-20 04:00:00,-0.23,-0.19,100410,2.72,99.6,0.583,0,28.81
2015-05-20 05:00:00,0.35,-0.26,100470,2.95,99,0.542,0,60.227
2015-05-20 06:00:00,0.47,-0.03,100480,3.16,96.9,0.5,0,92.002
2015-05-20 07:00:00,0.51,-0.47,100530,3.54,93.2,0.521,0,196.734
2015-05-20 08:00:00,-1.36,0.84,100570,4.29,89.7,0.542,0,498.474
2015-05-20 09:00:00,-0.26,1.27,100590,5.64,83.9,0.562,0,521.453
2015-05-20 10:00:00,0.84,-0.49,100590,6.87,77.49,0.583,2.7778e-08,444.121
2015-05-20 11:00:00,-2.05,0.19,100580,7.36,69.17,0.604,0,523.558
2015-05-20 12:00:00,-2.56,-0.1,100600,8.93,61.16,0.625,0,768.558
2015-05-20 13:00:00,-2.46,-0.52,100630,9.34,54.68,0.583,0,640.761
2015-05-20 14:00:00,-2.69,0.17,100660,9.69,52.58,0.542,0,613.979
2015-05-20 15:00:00,-1.51,-1.1,100710,11.02,42.84,0.5,0,667.021
2015-05-20 16:00:00,-1.22,-1.27,100790,10.93,40.03,0.375,0,475.714
2015-05-20 17:00:00,-0.41,-1.07,100840,11.33,39.64,0.25,0,351.62
2015-05-20 18:00:00,-0.27,-0.81,100920,10.86,41.59,0.125,2.7778e-08,201.804
2015-05-20 19:00:00,0.3,-0.31,101010,9.82,46.34,0.135,2.7778e-08,38.55
2015-05-20 20:00:00,-0.28,0.42,101140,7.2,63.82,0.146,0,11.674
2015-05-20 21:00:00,-0.23,0.89,101260,3.67,81.1,0.156,0,1.706
2015-05-20 22:00:00,-0.22,0.91,101350,1.87,86.9,0.167,0,0.255
2015-05-20 23:00:00,-0.16,0.62,101410,0.95,91.7,0.177,0,0.255
2015-05-21 00:00:00,-0.16,0.63,101470,1.06,91.7,0.188,0,0.256
2015-05-21 01:00:00,-0.17,0.61,101520,0.49,93.5,0.198,0,0.256
2015-05-21 02:00:00,-0.1,0.46,101550,0.15,93.9,0.208,0,0.345
2015-05-21 03:00:00,-0.26,0.83,101600,0.2,95.3,0.219,0,4.576
2015-05-21 04:00:00,-0.27,0.81,101640,-0.13,97,0.229,0,15.414
2015-05-21 05:00:00,0,0.29,101640,1.51,90.6,0.24,0,39.024
2015-05-21 06:00:00,-0.04,-0.49,101600,5.75,67.77,0.25,0,217.759
2015-05-21 07:00:00,0.34,-0.88,101550,7.26,60.52,0.333,0,455.639
2015-05-21 08:00:00,0.5,-0.91,101500,8.7,52.8,0.417,0,544.106
2015-05-21 09:00:00,-0.97,-0.79,101450,9.18,49.39,0.5,0,590.637
2015-05-21 10:00:00,-1.79,0.08,101420,9.67,48.33,0.583,2.7778e-08,693.991
2015-05-21 11:00:00,-1.47,-0.13,101410,10.55,44.4,0.667,0,603.412
2015-05-21 12:00:00,-0.16,-1.61,101390,11.42,41.03,0.75,0,657.56
2015-05-21 13:00:00,-1.74,-0.87,101410,11.85,39.75,0.75,0,588.014
2015-05-21 14:00:00,-1.2,-0.77,101410,12.24,38.16,0.75,0,477.107
2015-05-21 15:00:00,-1.69,-0.72,101420,12.11,38.5,0.75,0,282.812
2015-05-21 16:00:00,-1.58,-0.91,101390,11.7,41.33,0.708,0,300.05
2015-05-21 17:00:00,-2.72,0.77,101430,11.36,45.83,0.667,0,266.212
2015-05-21 18:00:00,-2.36,0.25,101450,11.02,49.34,0.625,2.7778e-08,192.798
2015-05-21 19:00:00,-3.07,0.91,101490,9.71,67.87,0.646,0,86.478
2015-05-21 20:00:00,-1.68,0.85,101520,8.18,80.8,0.667,0,15.589
2015-05-21 21:00:00,-0.56,1.06,101520,5.99,90.5,0.688,0,1.563
2015-05-21 22:00:00,-0.37,1.04,101490,4.47,94.5,0.708,0,0.255
2015-05-21 23:00:00,-0.54,0.93,101480,5.1,93.1,0.729,0,0.255
2015-05-22 00:00:00,0.1,0.57,101420,4.64,91.7,0.75,0,0.255
2015-05-22 01:00:00,-0.42,0.9,101390,6.04,77.62,0.771,0,0.255
2015-05-22 02:00:00,-0.16,0.7,101350,4.85,84.9,0.792,0,0.29
2015-05-22 03:00:00,0.3,0.43,101300,4.48,85.9,0.812,0,3.518
2015-05-22 04:00:00,-0.01,0.59,101240,4.35,87.4,0.833,0,18.268
2015-05-22 05:00:00,-1.07,0.57,101140,5.71,81.9,0.854,0,41.904
2015-05-22 06:00:00,-1.68,0.43,101070,6.1,82.3,0.875,0,94.117
2015-05-22 07:00:00,-0.94,1.33,101030,6.06,85,0.854,0,122.994
2015-05-22 08:00:00,-0.66,0.78,100970,6.98,81.9,0.833,0,183.01
2015-05-22 09:00:00,-1.92,0.68,100870,7.46,80.5,0.812,0,204.262
2015-05-22 10:00:00,-1.94,1.32,100810,8.22,79.86,0.792,0,221.629
2015-05-22 11:00:00,-4.12,1.9,100770,8.79,80.4,0.771,0,486.099
2015-05-22 12:00:00,-3.93,0.29,100720,9.44,82.9,0.75,2.7778e-08,463.677
2015-05-22 13:00:00,-3.53,0.14,100690,9.44,84,0.833,1.3889e-07,187.755
2015-05-22 14:00:00,-2.18,-0.21,100650,9.05,83.6,0.917,1.94446e-07,55.29
2015-05-22 15:00:00,-1.36,-0.86,100640,9.35,68.18,1,0,90.799
2015-05-22 16:00:00,-0.56,-1.77,100590,9.35,59.46,0.792,0,113.201
2015-05-22 17:00:00,0.15,-1.18,100570,8.21,62.59,0.583,0,58.763
2015-05-22 18:00:00,-1.12,-1.03,100550,7.99,60.3,0.375,0,72.71
2015-05-22 19:00:00,0.31,-1.47,100620,7.56,56.06,0.365,0,69.738
2015-05-22 20:00:00,1.16,-0.67,100690,5.87,61.51,0.354,0,23.836
2015-05-22 21:00:00,0.9,-0.65,100740,4.22,64.84,0.344,0,2.117
2015-05-22 22:00:00,0.72,-0.17,100770,3.18,69.65,0.333,0,0.26
2015-05-22 23:00:00,0.98,-0.11,100740,2.92,70.02,0.323,0,0.255
2015-05-23 00:00:00,0.66,-0.43,100730,3.29,67.5,0.312,0,0.255
2015-05-23 01:00:00,0.51,-0.61,100650,3.83,67.56,0.302,0,0.255
2015-05-23 02:00:00,0.97,-0.12,100650,4.46,68.94,0.292,0,0.412
2015-05-23 03:00:00,0.85,0.08,100720,4.19,71.66,0.281,0,4.809
2015-05-23 04:00:00,1.81,-0.45,100780,5.93,63.75,0.271,0,16.327
2015-05-23 05:00:00,2.05,-0.37,100880,6.65,59.39,0.26,0,44.786
2015-05-23 06:00:00,2.13,-0.41,100990,7.57,56.04,0.25,0,195.122
2015-05-23 07:00:00,1.76,-0.31,101070,8.42,52.07,0.271,0,396.06
2015-05-23 08:00:00,1.59,-0.46,101170,9.57,47.65,0.292,0,516.179
2015-05-23 09:00:00,1.1,-0.71,101240,9.78,46.71,0.312,0,481.282
2015-05-23 10:00:00,0.8,-1.32,101300,10.8,44,0.333,0,711.596
2015-05-23 11:00:00,0.35,-1.4,101350,11.14,41.46,0.354,0,708.591
2015-05-23 12:00:00,0.27,-1.4,101390,10.66,41.8,0.375,0,548.091
2015-05-23 13:00:00,0.09,-1.65,101360,11.38,39.84,0.417,0,739.704
2015-05-23 14:00:00,0.23,-1.38,101430,11.66,37.1,0.458,0,688.954
2015-05-23 15:00:00,0.94,-1.08,101450,11.9,34.93,0.5,0,565.163
2015-05-23 16:00:00,0.69,-1.29,101460,11.24,35.24,0.542,0,498.318
2015-05-23 17:00:00,0.82,-1.04,101480,10.51,36.33,0.583,0,363.912
2015-05-23 18:00:00,1.27,-0.65,101470,9.46,40.08,0.625,0,215.599
2015-05-23 19:00:00,1.7,-0.44,101540,8.41,43.51,0.656,0,70.136
2015-05-23 20:00:00,1.53,-0.55,101600,6.73,47.49,0.688,0,13.359
2015-05-23 21:00:00,0.83,0.17,101650,5.42,53.1,0.719,0,2.318
2015-05-23 22:00:00,0.59,-0.21,101610,4.41,57.41,0.75,0,0.256
2015-05-23 23:00:00,0.28,-0.43,101590,3.9,60.31,0.781,0,0.255
2015-05-24 00:00:00,0.38,0.25,101540,3.2,63.02,0.812,0,0.255
2015-05-24 01:00:00,-0.14,0.47,101520,3.28,65.91,0.844,0,0.255
2015-05-24 02:00:00,0.21,0.3,101490,2.13,70.8,0.875,0,0.391
2015-05-24 03:00:00,-0.15,0.65,101450,0.16,80.6,0.906,0,8.804
2015-05-24 04:00:00,-0.25,1.06,101420,-0.19,85.1,0.938,0,21.307
2015-05-24 05:00:00,-0.03,0.38,101400,1.65,75.9,0.969,0,66.085
2015-05-24 06:00:00,0.82,-0.14,101350,4.78,58.08,1,0,210.829
2015-05-24 07:00:00,0.53,-0.42,101270,6.04,51.08,1,0,243.3
2015-05-24 08:00:00,-1.13,1.02,101270,7.03,47.5,1,0,270.967
2015-05-24 09:00:00,-2.65,1.23,101230,7.09,53.02,1,0,311.399
2015-05-24 10:00:00,-2.15,1.43,101200,7.21,51.71,1,0,306.166
2015-05-24 11:00:00,-2.18,1.14,101120,6.83,59.86,1,2.7778e-08,170.31
2015-05-24 12:00:00,-1.48,1.45,101100,5.84,75.3,1,8.3334e-08,158.421
2015-05-24 13:00:00,-1.83,1.94,101030,5.24,84.8,1,1.3889e-07,126.006
2015-05-24 14:00:00,-1.54,2.16,100950,4.85,90.5,1,8.3334e-08,179.088
2015-05-24 15:00:00,-1.32,2.25,100930,4.66,95.4,1,8.3334e-08,98.754
2015-05-24 16:00:00,-1.15,2.12,100900,4.71,97.7,1,1.3889e-07,50.846
2015-05-24 17:00:00,-1,1.67,100830,4.99,99.2,1,3.61114e-07,34.876
2015-05-24 18:00:00,-1.41,2.25,100750,5.24,99.9,1,8.3334e-08,29.191
2015-05-24 19:00:00,-1.36,1.54,100740,5.38,100,0.927,8.3334e-08,18.026
2015-05-24 20:00:00,-1.64,1.16,100730,5.7,100,0.854,0,6.816
2015-05-24 21:00:00,-1.16,1.18,100730,5.89,100,0.781,0,1.217
2015-05-24 22:00:00,-0.6,0.32,100720,5.96,100,0.708,0,0.256
2015-05-24 23:00:00,0.13,0.06,100720,5.83,100,0.635,0,0.255
2015-05-25 00:00:00,0.06,-0.02,100690,5.7,100,0.562,0,0.255
2015-05-25 01:00:00,0.16,-0.11,100700,5.04,100,0.49,0,0.255
2015-05-25 02:00:00,0.06,0.05,100720,3.87,100,0.417,0,0.413
2015-05-25 03:00:00,-0.16,0.14,100740,2.66,100,0.344,0,4.832
2015-05-25 04:00:00,0.11,0.18,100760,2.26,99.6,0.271,0,35.776
2015-05-25 05:00:00,0.22,0.26,100740,3.04,93.6,0.198,0,52.994
2015-05-25 06:00:00,0.36,-0.01,100680,5.46,79.5,0.125,0,213.843
2015-05-25 07:00:00,0.45,-0.4,100620,7.55,69.31,0.25,0,451.175
2015-05-25 08:00:00,0.4,-0.79,100550,8.73,62.33,0.375,0,543.899
2015-05-25 09:00:00,0.32,-1.12,100550,9.79,56.68,0.5,0,709.7
2015-05-25 10:00:00,1.02,-0.97,100540,9.83,51.39,0.625,0,472.919
2015-05-25 11:00:00,0.04,-0.9,100540,10,50.71,0.75,0,283.131
2015-05-25 12:00:00,0.15,-0.78,100540,10.52,45.74,0.875,0,330.641
2015-05-25 13:00:00,-0.15,-0.68,100540,10.3,47.77,0.875,0,201.72
2015-05-25 14:00:00,0.67,-0.63,100610,10.26,51.17,0.875,0,296.086
2015-05-25 15:00:00,-0.33,-0.87,100580,9.93,52.24,0.875,0,273.873
2015-05-25 16:00:00,0.51,-0.38,100580,10.08,52.91,0.875,0,203.259
2015-05-25 17:00:00,0.74,0.55,100680,9.02,60.74,0.875,0,155.305
2015-05-25 18:00:00,0.67,-0.49,100740,7.88,69.75,0.875,0,91.03
2015-05-25 19:00:00,0.29,0.07,100790,6.83,77.48,0.875,0,48.105
2015-05-25 20:00:00,0.39,-0.34,100840,5.9,86,0.875,8.3334e-08,5.333
2015-05-25 21:00:00,0.22,0.09,100900,4.49,96.1,0.875,2.7778e-08,1.19
2015-05-25 22:00:00,0.02,0.1,100940,4.14,98.5,0.875,0,0.277
2015-05-25 23:00:00,0.1,0.11,100950,4.05,98.4,0.875,0,0.255
2015-05-26 00:00:00,-0.05,0.35,100950,4.26,98.5,0.875,0,0.255
2015-05-26 01:00:00,-0.28,-0.47,100950,4.66,94.9,0.875,0,0.255
2015-05-26 02:00:00,0.15,-0.15,100940,4.42,95.5,0.875,0,0.349
2015-05-26 03:00:00,-0.14,-0.16,100940,4.48,94.1,0.875,0,4.142
2015-05-26 04:00:00,0.39,0.03,100940,4.82,89.9,0.875,0,22.058
2015-05-26 05:00:00,0.73,-0.28,100940,5.62,82.1,0.875,0,66.41
2015-05-26 06:00:00,0.49,0.09,100930,6.05,79.93,0.875,0,64.017
2015-05-26 07:00:00,0.2,-0.47,100890,6.33,77.88,0.875,0,130.023
2015-05-26 08:00:00,0.33,-0.59,100840,7.5,73.39,0.875,0,302.568
2015-05-26 09:00:00,0.51,-0.5,100830,8.26,65.82,0.875,0,252.382
2015-05-26 10:00:00,1.07,-0.12,100810,8.98,60.66,0.875,0,235.971
2015-05-26 11:00:00,1.25,-0.4,100770,9.71,55.16,0.875,0,320.614
2015-05-26 12:00:00,1.36,-0.3,100790,10.18,51.8,0.875,0,316.075
2015-05-26 13:00:00,1.46,-0.09,100790,10.72,49.24,0.875,0,347.88
2015-05-26 14:00:00,0.91,-0.04,100780,10.62,49.8,0.875,0,203.136
2015-05-26 15:00:00,0.76,-0.21,100810,10.63,48.88,0.875,0,174.935
2015-05-26 16:00:00,0.25,-0.34,100800,10.55,49.53,0.792,0,94.356
2015-05-26 17:00:00,0.06,-0.07,100850,9.87,57.41,0.708,0,47.116
2015-05-26 18:00:00,0.2,-0.08,100920,9.86,57.71,0.625,0,80.638
2015-05-26 19:00:00,0.94,-0.29,100940,9.79,52.21,0.604,0,86.306
2015-05-26 20:00:00,0.82,-0.14,101040,8.2,55.87,0.583,0,28.283
2015-05-26 21:00:00,0.31,0.08,101090,6.32,64.81,0.562,0,2.985
2015-05-26 22:00:00,0.39,0.05,101120,5.24,68.06,0.542,0,0.292
2015-05-26 23:00:00,0.04,0.02,101120,3.7,75.89,0.521,0,0.255
2015-05-27 00:00:00,0.26,0.15,101160,4.35,73.6,0.5,0,0.255
2015-05-27 01:00:00,0.17,0.06,101140,2.99,80.4,0.479,0,0.255
2015-05-27 02:00:00,0.13,0.15,101160,2.44,81.1,0.458,0,0.594
2015-05-27 03:00:00,-0.05,0.23,101160,1.86,86.3,0.438,0,5.244
2015-05-27 04:00:00,-0.17,0.28,101170,3.93,79.75,0.417,0,33.683
2015-05-27 05:00:00,0.4,-0.26,101190,5.63,70.69,0.396,0,102.404
2015-05-27 06:00:00,0.8,-0.34,101150,6.73,65.92,0.375,0,211.21
2015-05-27 07:00:00,0.66,-0.71,101090,8.27,58.2,0.375,0,508.639
2015-05-27 08:00:00,0.51,-1.02,101130,9.24,52.63,0.375,0,547.222
2015-05-27 09:00:00,0.28,-0.94,101080,9.7,49.09,0.375,0,446.471
2015-05-27 10:00:00,0.67,-1.15,101060,10.48,45.96,0.375,0,630.52
2015-05-27 11:00:00,-0.04,-1.56,101070,11.41,41.29,0.375,0,801.191
2015-05-27 12:00:00,0.29,-1.66,101050,11.82,39.07,0.375,0,796.568
2015-05-27 13:00:00,0.12,-1.59,101060,11.93,38.46,0.375,0,785.124
2015-05-27 14:00:00,0.85,-1.26,101040,12.91,33.08,0.375,0,762.982
2015-05-27 15:00:00,0.64,-1.24,101060,13.13,33.68,0.375,0,704.319
2015-05-27 16:00:00,0.42,-0.79,101040,11.77,40.43,0.292,0,293.43
2015-05-27 17:00:00,0.46,-1.16,101030,12.14,38.22,0.208,0,340.183
2015-05-27 18:00:00,0.65,-0.7,101040,11.61,40.56,0.125,0,236.326
2015-05-27 19:00:00,0.74,-0.2,101020,10.55,42.51,0.198,2.7778e-08,68.505
2015-05-27 20:00:00,0.42,-0.05,101050,8.84,50.86,0.271,0,14.933
2015-05-27 21:00:00,0.04,0.1,101070,5.52,68.16,0.344,0,3.296
2015-05-27 22:00:00,-0.06,0.36,101050,3.22,78.6,0.417,0,0.295
2015-05-27 23:00:00,-0.25,0.87,101030,2.31,86,0.49,0,0.255
2015-05-28 00:00:00,-0.26,0.89,101000,1.48,90.6,0.562,0,0.255
2015-05-28 01:00:00,-0.3,0.94,100940,1.01,92.9,0.635,0,0.256
2015-05-28 02:00:00,-0.25,0.93,100880,1.33,93.3,0.708,0,0.888
2015-05-28 03:00:00,-0.2,0.8,100810,1.86,92.9,0.781,0,14.475
2015-05-28 04:00:00,-0.08,0.55,100730,2.82,90.6,0.854,0,34.081
2015-05-28 05:00:00,-0.07,0.36,100670,3.9,86.4,0.927,0,43.395
2015-05-28 06:00:00,0.25,0.02,100640,5.26,80.4,1,0,81.998
2015-05-28 07:00:00,-0.8,1.54,100540,5.71,74.04,1,0,94.147
2015-05-28 08:00:00,-1.91,2.34,100500,5.25,78.78,1,5.5556e-08,149.247
2015-05-28 09:00:00,-1.52,2.15,100410,4.75,88.1,1,2.7778e-08,194.641
2015-05-28 10:00:00,-1.2,1.92,100290,4.68,90.9,1,2.22224e-07,202.687
2015-05-28 11:00:00,-1.78,3.09,100180,4.39,95.2,1,2.50002e-07,247.66
2015-05-28 12:00:00,-2.38,3.28,100080,4.75,95.4,1,3.61114e-07,263.623
2015-05-28 13:00:00,-1.7,3.14,100040,4.69,96,1,6.9445e-07,156.017
2015-05-28 14:00:00,-1.65,3.67,99970,4.85,95.5,1,4.1667e-07,188.558
2015-05-28 15:00:00,-0.7,2.38,99910,4.64,96.4,1,6.38894e-07,117.017
2015-05-28 16:00:00,0.27,0.36,99850,4.68,98.5,1,2.50002e-07,62.058
2015-05-28 17:00:00,-0.92,0.67,99780,5.06,99.9,1,2.7778e-08,43.232
2015-05-28 18:00:00,-1.03,1.72,99730,5.44,100,1,0,32.704
2015-05-28 19:00:00,-0.66,1.04,99690,5.59,100,0.969,8.3334e-08,15.997
2015-05-28 20:00:00,0.36,-0.09,99690,5.16,100,0.938,1.222232e-06,2.364
2015-05-28 21:00:00,0.14,-0.03,99690,4.53,100,0.906,4.1667e-07,0.682
2015-05-28 22:00:00,0.29,-0.3,99710,4.17,100,0.875,4.1667e-07,0.255
2015-05-28 23:00:00,0.28,-0.1,99730,3.62,100,0.844,8.05562e-07,0.255
2015-05-29 00:00:00,0.46,-0.1,99710,3.1,100,0.812,0,0.255
2015-05-29 01:00:00,0.75,0.02,99710,3.25,99.6,0.781,0,0.255
2015-05-29 02:00:00,0.51,0.07,99710,3.26,98.3,0.75,0,0.386
2015-05-29 03:00:00,0.42,0.04,99730,3.2,97,0.719,0,2.941
2015-05-29 04:00:00,0.43,0.01,99770,3.22,95,0.688,0,31.21
2015-05-29 05:00:00,0.58,-0.09,99800,3.87,89.3,0.656,0,91.267
2015-05-29 06:00:00,0.43,-0.48,99800,4.98,81.2,0.625,0,207.501
2015-05-29 07:00:00,0.75,-0.6,99820,6.14,71.94,0.604,0,387.658
2015-05-29 08:00:00,0.64,-0.98,99850,7.2,64.93,0.583,0,602.32
2015-05-29 09:00:00,-0.06,-1.49,99860,8.06,58.03,0.562,0,714.535
2015-05-29 10:00:00,-0.07,-1.46,99890,8.83,52.26,0.542,0,796.068
2015-05-29 11:00:00,-0.19,-1.27,99930,9.13,49.15,0.521,0,574.155
2015-05-29 12:00:00,-1.48,-1.34,99930,9.06,48.03,0.5,0,365.231
2015-05-29 13:00:00,-0.72,-1.26,99940,9.64,46.12,0.583,0,489.536
2015-05-29 14:00:00,-0.64,-1.21,99960,10.67,39.15,0.667,0,703.122
2015-05-29 15:00:00,-0.66,-0.78,99980,10.58,39.39,0.75,0,287.968
2015-05-29 16:00:00,-1.7,-0.43,99960,10.38,40.5,0.75,0,222.446
2015-05-29 17:00:00,-2.57,0.74,99920,9.84,45.62,0.75,0,214.085
2015-05-29 18:00:00,-2.51,0.64,99940,8.51,61.51,0.75,0,56.5
2015-05-29 19:00:00,-0.11,0.35,100040,6.72,77.3,0.771,1.11112e-07,28.698
2015-05-29 20:00:00,-0.11,0.65,100110,5.53,88.2,0.792,0,25.556
2015-05-29 21:00:00,-0.64,1.4,100160,5.98,82.8,0.812,0,2.583
2015-05-29 22:00:00,-2.24,1.95,100190,5.82,82.7,0.833,0,0.3
2015-05-29 23:00:00,-2.63,2.53,100200,5.44,84.4,0.854,0,0.255
2015-05-30 00:00:00,-2.15,2.35,100200,5.01,89,0.875,0,0.255
2015-05-30 01:00:00,-0.7,1.5,100190,4.55,91.4,0.896,0,0.255
2015-05-30 02:00:00,-0.38,1,100170,4.18,95.6,0.917,2.7778e-08,0.381
2015-05-30 03:00:00,-0.16,0.95,100170,3.75,96.6,0.938,2.7778e-07,3.106
2015-05-30 04:00:00,0.05,0.63,100170,3.08,97.5,0.958,6.9445e-07,12.107
2015-05-30 05:00:00,-0.12,1.05,100150,2.92,97.7,0.979,6.11116e-07,25.064
2015-05-30 06:00:00,-0.29,1.13,100130,2.3,97.8,1,5.83338e-07,57.907
2015-05-30 07:00:00,-0.27,1.11,100150,1.99,98.3,1,5.83338e-07,69.424
2015-05-30 08:00:00,-0.08,1.15,100160,2.03,98.2,1,7.77784e-07,99.932
2015-05-30 09:00:00,0.27,0.91,100150,2.53,97.4,1,6.38894e-07,152.87
2015-05-30 10:00:00,-0.05,0.99,100150,2.91,97.1,1,3.61114e-07,191.086
2015-05-30 11:00:00,0.27,0.77,100130,3.58,96.1,1,3.88892e-07,203.356
